"url","twitterUrl","id","text","retweetCount","replyCount","likeCount","quoteCount","createdAt","bookmarkCount","isRetweet","isQuote"
"https://x.com/macronikki/status/1911728663164264719","https://twitter.com/macronikki/status/1911728663164264719","1911728663164264719","@News5PH Nagpaka-Fast too furious na naman tong mga jeepney drivers na to. At this point hindi modernization ng jeepney ang kailangan, driver’s ed dapat.","0","0","5","0","Mon Apr 14 10:30:06 +0000 2025","0","false","false"
"https://x.com/wesomesauceman/status/1911719505576738940","https://twitter.com/wesomesauceman/status/1911719505576738940","1911719505576738940","They run red lights. They travel at night with the headlights off. They drive as if they're in F1. 

Yes to jeepney modernization!","0","0","0","0","Mon Apr 14 09:53:42 +0000 2025","0","false","true"
"https://x.com/IDKWYGD/status/1911533107528057056","https://twitter.com/IDKWYGD/status/1911533107528057056","1911533107528057056","@MMDA LOOK AT THE TIRES! KALBONG KALBO NA!. 

Eto yung mga taong TUTOL sa Jeepney modernization pero AYAW MAG MAINTENANCE ng sasakyan nila samantalang araw araw nila itong napapakinabangan. ilang tao pa ba ang dapat masawi?","0","0","2","0","Sun Apr 13 21:33:02 +0000 2025","0","false","false"
"https://x.com/momshiedivine/status/1911436583208628431","https://twitter.com/momshiedivine/status/1911436583208628431","1911436583208628431","Yes to jeepney modernization please lang @risahontiveros","0","0","0","0","Sun Apr 13 15:09:28 +0000 2025","0","false","true"
"https://x.com/little_b_o_y/status/1911392506014560343","https://twitter.com/little_b_o_y/status/1911392506014560343","1911392506014560343","No to Jeepney modernization sabi ng NPASalot and friends","0","0","0","0","Sun Apr 13 12:14:20 +0000 2025","0","false","true"
"https://x.com/ClownWorldClown/status/1911299985913585726","https://twitter.com/ClownWorldClown/status/1911299985913585726","1911299985913585726","@MMDA This is why we need JEEPNEY MODERNIZATION!

Yung mga driver at operator nalang ba talaga ang may karapatang umangal?!

The public deserves a SAFE and CONVENIENT public transport! @DOTrPH @bongbongmarcos","0","0","4","0","Sun Apr 13 06:06:41 +0000 2025","0","false","false"
"https://x.com/Prokopio/status/1911299872424415261","https://twitter.com/Prokopio/status/1911299872424415261","1911299872424415261","@MMDA This tragedy, speeding jeepney overturned claiming lives, exposes the real cost of outdated PUVs.

Asan na kaya ‘yong mga anti-phaseout advocates?

They called modernization ""anti-poor,"" pero what about the passengers who paid the ultimate price?

#JeepneyModernization","0","0","1","0","Sun Apr 13 06:06:14 +0000 2025","0","false","false"
"https://x.com/joulesTree/status/1911294837409923328","https://twitter.com/joulesTree/status/1911294837409923328","1911294837409923328","@MMDA Iyan ang resulta ng patuloy na pagsunod ng LTO sa mga may-ari ng jeepney kaya ilang taon na ay hindi pa din napapatupad ang modernization ng jeepneys.
May mga namatay na. Ano pa ba hinihintay nyo? Dumami pa ang mamatay at maaksidente dahil sa mga jeepney at mga drivers nito?","0","0","0","0","Sun Apr 13 05:46:14 +0000 2025","0","false","false"
"https://x.com/VoyagerXmen/status/1911251640772174213","https://twitter.com/VoyagerXmen/status/1911251640772174213","1911251640772174213","kaya ayaw ng modernization ng mga jeepney drivers kasi ito ang gusto nila, mga kamoteng mga jeepney drivers. dapat talaga alisin ang mga jeepney sa mga highways, ang jeep pang passenger lang hindi pang karera. https://t.co/3ST63iTNgx","0","0","0","0","Sun Apr 13 02:54:35 +0000 2025","0","false","false"
"https://x.com/panaynewsdotnet/status/1911181282224251128","https://twitter.com/panaynewsdotnet/status/1911181282224251128","1911181282224251128","""Iloilo's transport sector is at a crossroads. The Department of Transportation’s push to modernize the public utility jeepney (PUJ) system through the Public Utility Vehicle Modernization Program has sparked both hope and concern...""

https://t.co/g4jRPNudkr","0","0","0","0","Sat Apr 12 22:15:00 +0000 2025","0","false","false"
